Sisa Makanan,Kayu/Ranting,Kertas/Karton,Plastik,Logam,Kain,Karet/Kulit,Kaca,Lainnya,postal_code,Provinsi,Kabupaten/Kota,Kelurahan,Kecamatan,Fasilitas_ID,P,Nama Fasilitas,Jenis,Status,Sampahmasuk (ton/thn),Sampahterkelola (ton/thn),Bahan baku Pakan Ternak,Bahan baku Kompos,Bahan baku Daur Ulang,Bahan baku Up-cycle,Bahan baku Sumber Energi
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,REJOWINANGUN,BANGUNTAPAN,39,2,UD Fathekah _Rofi,Pengepul,A,1693.97,1693.97,0.0,0.0,1693.97,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,BATURETNO,BANGUNTAPAN,67,2,Diman,Pengepul,A,79.57,79.57,0.0,0.0,79.57,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,BATURETNO,BANGUNTAPAN,73,2,UD Fathekah,Pengepul,A,19.35,19.35,0.0,0.0,19.35,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,REJOWINANGUN,BANGUNTAPAN,39,2,UD Fathekah _Rofi,Pengepul,A,1693.97,1693.97,0.0,0.0,1693.97,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,BATURETNO,BANGUNTAPAN,67,2,Diman,Pengepul,A,79.57,79.57,0.0,0.0,79.57,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,BATURETNO,BANGUNTAPAN,73,2,UD Fathekah,Pengepul,A,19.35,19.35,0.0,0.0,19.35,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,42,2,Budi Hendri,Pengepul,A,94.54,94.54,0.0,0.0,94.54,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,45,2,Surati,Pengepul,A,492.39,492.39,0.0,0.0,492.39,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KARANGWARU,TEGALREJO,54,2,Muhammad Saleh Widodo/Slamet,Pengepul,A,50.37,50.37,0.0,0.0,50.37,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KRICAK,TEGALREJO,62,2,Ari Rosok,Pengepul,A,4.75,4.75,0.0,0.0,4.75,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,BENER,TEGALREJO,63,2,Taryono,Pengepul,A,70.81,70.81,0.0,0.0,70.81,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KARANGWARU,TEGALREJO,80,2,Suparman,Pengepul,A,13.51,13.51,0.0,0.0,13.51,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,BENER,TEGALREJO,253,2,Bank Sampah Unit Ben Resik,BSU,A,0.0,0.0,0.0,0.0,8165.28,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,262,2,Bank Sampah Unit Dawis Mandu 5,BSU,A,0.0,0.0,0.0,0.0,1686.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KRICAK,TEGALREJO,293,2,Bank Sampah Unit Nusa Bangsa,BSU,A,0.0,0.0,0.0,0.0,690.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KRICAK,TEGALREJO,303,2,Bank Sampah Unit Srikandi Kricak,BSU,A,0.0,0.0,0.0,0.0,471.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KRICAK,TEGALREJO,312,2,Bank Sampah Unit Selaras,BSU,A,0.0,0.0,0.0,0.0,552.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KRICAK,TEGALREJO,322,2,Bank Sampah Unit Resik Kricak,BSU,A,0.0,0.0,0.0,0.0,252.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KRICAK,TEGALREJO,323,2,Bank Sampah Unit Guyub Rukun 13 Kricak,BSU,A,0.0,0.0,0.0,0.0,1906.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KRICAK,TEGALREJO,334,2,Bank Sampah Unit Setiya Mandiri,BSU,A,0.0,0.0,0.0,0.0,156.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KRICAK,TEGALREJO,344,2,Bank Sampah Unit Cinta Kasih,BSU,A,0.0,0.0,0.0,0.0,36.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KRICAK,TEGALREJO,353,2,Bank Sampah Unit Mulyo Bareng,BSU,A,0.0,0.0,0.0,0.0,674.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KARANGWARU,TEGALREJO,363,2,Bank Sampah Unit Darling,BSU,A,0.0,0.0,0.0,0.0,2249.8,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KARANGWARU,TEGALREJO,373,2,Bank Sampah Unit Lestari Karangwaru,BSU,A,0.0,0.0,0.0,0.0,1695.48,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KARANGWARU,TEGALREJO,382,2,Bank Sampah Unit Berkah Karangwaru,BSU,A,0.0,0.0,0.0,0.0,420.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,KARANGWARU,TEGALREJO,390,2,Bank Sampah Unit Srikandi 02 Karangwaru,BSU,A,0.0,0.0,0.0,0.0,186.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,399,2,Bank Sampah Unit Tompeyan Berseri,BSU,A,0.0,0.0,0.0,0.0,1277.2,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,408,2,Bank Sampah Unit Debar Berlian,BSU,A,0.0,0.0,0.0,0.0,1062.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,418,2,Bank Sampah Unit Butuh Omega,BSU,A,0.0,0.0,0.0,0.0,642.8,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,426,2,Bank Sampah Unit Sekarwangi,BSU,A,0.0,0.0,0.0,0.0,948.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,BENER,TEGALREJO,434,2,Bank Sampah Unit Pakerti,BSU,A,0.0,0.0,0.0,0.0,7625.23,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,BENER,TEGALREJO,443,2,Bank Sampah Unit Simul 5,BSU,A,0.0,0.0,0.0,0.0,2317.2,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,42,2,Budi Hendri,Pengepul,A,94.54,94.54,0.0,0.0,94.54,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,45,2,Surati,Pengepul,A,492.39,492.39,0.0,0.0,492.39,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,262,2,Bank Sampah Unit Dawis Mandu 5,BSU,A,0.0,0.0,0.0,0.0,1686.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,399,2,Bank Sampah Unit Tompeyan Berseri,BSU,A,0.0,0.0,0.0,0.0,1277.2,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,408,2,Bank Sampah Unit Debar Berlian,BSU,A,0.0,0.0,0.0,0.0,1062.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,418,2,Bank Sampah Unit Butuh Omega,BSU,A,0.0,0.0,0.0,0.0,642.8,0.0,0.0
0,1,1,1,1,1,1,1,1,55133,D.I. Yogyakarta,YOGYAKARTA,TEGALREJO,TEGALREJO,426,2,Bank Sampah Unit Sekarwangi,BSU,A,0.0,0.0,0.0,0.0,948.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
1,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,MARGOMULYO,SAYEGAN,178,1,Bank Sampah Unit MARGO LESTARI 02,BSU,A,0.0,0.0,0.0,36.0,372.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
1,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,MARGOMULYO,SAYEGAN,178,1,Bank Sampah Unit MARGO LESTARI 02,BSU,A,0.0,0.0,0.0,36.0,372.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55552,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55552,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
1,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,MARGOMULYO,SAYEGAN,178,1,Bank Sampah Unit MARGO LESTARI 02,BSU,A,0.0,0.0,0.0,36.0,372.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
1,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,MARGOMULYO,SAYEGAN,178,1,Bank Sampah Unit MARGO LESTARI 02,BSU,A,0.0,0.0,0.0,36.0,372.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,MAGUWOHARJO,DEPOK,177,1,Bank Sampah Unit Dahlia Setan,BSU,A,0.0,0.0,0.0,0.0,1147.92,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,1,1,1,1,1,1,1,1,55582,D.I. Yogyakarta,SLEMAN,SUMBERHARJO,PRAMBANAN,488,1,Bank Sampah Unit Ngudi Resik Kenaran,BSU,A,0.0,0.0,0.0,0.0,2994.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,PURWOMARTANI,KALASAN,501,1,Bank Sampah Unit Asri,BSU,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,55582,D.I. Yogyakarta,SLEMAN,KALITIRTO,BERBAH,500,1,TPST Rumah Inovasi Daur Ulang Pusat Inovasi Agroteknologi Universitas Gadjah Mada (Rindu PIAT UGM),TPST (diluar TPA),A,505.53,505.53,0.0,505.53,0.0,0.0,0.0
